,board_sizes,binary_space,fitness_function,penalty_function,num_particles,c1,c2,inertia,max_velocity,min_velocity,fitness_evals,fitness_values,num_knights,num_covered_squares,solutions,algorithm
15003,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,6,5,16,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15004,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,6,5,16,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15005,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,6,5,16,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15006,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,6,5,16,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15007,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,6,5,16,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15008,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,6,5,16,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15009,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,5,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
15010,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,5,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
16000,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16001,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16002,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16003,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16004,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16005,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16006,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,6,5,16,[0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0],PSO
16007,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,5,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
16008,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,5,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
16009,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,5,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
16010,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,5,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
17000,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,7,6,16,[0 1 1 0 0 1 1 0 1 0 0 0 1 0 0 0],PSO
17001,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17002,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17003,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17004,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17005,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17006,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17007,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17008,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17009,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
17010,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,6,5,16,[0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0],PSO
18000,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18001,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18002,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18003,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18004,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18005,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18006,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18007,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18008,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18009,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
18010,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,7,6,16,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0],PSO
19000,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19001,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19002,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19003,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19004,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19005,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19006,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19007,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19008,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19009,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
19010,4,True,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,6,5,16,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
20000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,5,15,[0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0],PSO
20001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
20010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,7,6,16,[0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0],PSO
21000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,6,16,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1],PSO
21001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,6,16,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1],PSO
21002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,6,16,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1],PSO
21003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,7,6,16,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1],PSO
21004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,7,6,16,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1],PSO
21005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,7,6,16,[0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1],PSO
21006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,6,4,15,[0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0],PSO
21007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,6,4,15,[0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0],PSO
21008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,6,4,15,[0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0],PSO
21009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,6,4,15,[0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0],PSO
21010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,6,4,15,[0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0],PSO
22000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,5,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0],PSO
22001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,5,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0],PSO
22002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,4,15,[0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0],PSO
22003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,4,15,[0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0],PSO
22004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
22005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
22006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
22007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
22008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
22009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
22010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
23000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,6,16,[1 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0],PSO
23001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,6,16,[1 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0],PSO
23002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
23010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,6,5,16,[0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0],PSO
24000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,5,15,[0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0],PSO
24001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
24010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,5,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
25000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
25010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,6,5,16,[0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0],PSO
26000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
26010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,6,4,15,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],PSO
27000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
27010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,7,6,16,[0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0],PSO
28000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,4,14,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1],PSO
28001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
28010,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,7,6,16,[0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0],PSO
29000,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,8,7,16,[0 1 1 1 0 1 0 0 1 1 0 0 0 1 0 0],PSO
29001,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,4,14,[0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0],PSO
29002,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29003,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29004,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29005,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29006,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29007,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29008,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,7,6,16,[0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0],PSO
29009,4,True,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,6,4,15,[0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0],PSO
